route_id,direction_id,service_id,trip_id,trip_headsign,wheelchair_accessible,block_id,shape_id
201,1,UTEIS,201_1_U_19,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_20,Viso,1,,201_0_1_shp
201,0,UTEIS,201_0_U_21,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_22,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_23,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_24,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_25,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_26,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_27,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_28,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_29,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_30,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_31,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_32,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_33,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_34,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_35,Viso,1,,201_0_1_shp
201,0,UTEIS,201_0_U_36,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_37,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_38,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_39,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_40,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_41,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_42,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_43,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_44,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_45,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_46,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_47,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_48,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_49,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_50,Viso,1,,201_0_1_shp
201,0,UTEIS,201_0_U_51,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_52,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_53,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_54,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_55,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_56,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_57,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_58,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_59,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_60,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_61,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_62,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_63,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_64,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_65,Viso,1,,201_0_1_shp
201,1,UTEIS,201_1_U_66,Trindade,1,,201_1_1_shp
201,0,UTEIS,201_0_U_67,Viso,1,,201_0_1_shp
203,1,UTEIS,203_1_U_29,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_30,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_31,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_32,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_33,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_34,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_35,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_36,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_37,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_38,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_39,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_40,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_41,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_42,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_43,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_44,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_45,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_46,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_47,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_48,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_49,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_50,Castelo do Queijo,1,,203_0_1_shp
203,0,UTEIS,203_0_U_51,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_52,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_53,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_54,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_55,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_56,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_57,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_58,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_59,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_60,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_61,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_62,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_63,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_64,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_65,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_66,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_67,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_68,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_69,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_70,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_71,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_72,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_73,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_74,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_75,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_76,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_77,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_78,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_79,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_80,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_81,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_82,Marquês,1,,203_1_1_shp
203,1,UTEIS,203_1_U_83,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_84,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_85,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_86,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_87,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_88,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_89,Marquês,1,,203_1_1_shp
203,0,UTEIS,203_0_U_90,Castelo do Queijo,1,,203_0_1_shp
203,1,UTEIS,203_1_U_91,Marquês,1,,203_1_1_shp
204,1,UTEIS,204_1_U_1,Hosp. S. João (Urgência),1,,204_1_1_shp
204,0,UTEIS,204_0_U_2,Foz,1,,204_0_1_shp
204,1,UTEIS,204_1_U_3,Hosp. S. João (Urgência),1,,204_1_1_shp
204,0,UTEIS,204_0_U_4,Foz,1,,204_0_1_shp
204,1,UTEIS,204_1_U_5,Hosp. S. João (Urgência),1,,204_1_1_shp
204,0,UTEIS,204_0_U_6,Foz,1,,204_0_1_shp
204,1,UTEIS,204_1_U_7,Hosp. S. João (Urgência),1,,204_1_1_shp
204,0,UTEIS,204_0_U_8,Foz,1,,204_0_1_shp
205,0,UTEIS,205_0_U_84,Castelo do Queijo,1,,205_0_1_shp
205,1,UTEIS,205_1_U_85,Campanhã,1,,205_1_1_shp
205,0,UTEIS,205_0_U_86,Castelo do Queijo,1,,205_0_1_shp
205,1,UTEIS,205_1_U_87,Campanhã,1,,205_1_1_shp
205,0,UTEIS,205_0_U_88,Castelo do Queijo,1,,205_0_1_shp
205,1,UTEIS,205_1_U_89,Mte Burgos (Circ.),1,,205_1_1_shp
205,0,UTEIS,205_0_U_90,Lidador,1,,205_0_1_shp
205,1,UTEIS,205_1_U_91,S. Roque,1,,205_1_1_shp
205,0,UTEIS,205_0_U_92,Lidador,1,,205_0_1_shp
205,1,UTEIS,205_1_U_93,S. Roque,1,,205_1_1_shp
205,0,UTEIS,205_0_U_94,Lidador,1,,205_0_1_shp
205,1,UTEIS,205_1_U_95,S. Roque,1,,205_1_1_shp
205,0,UTEIS,205_0_U_96,Lidador,1,,205_0_1_shp
205,1,UTEIS,205_1_U_97,S. Roque,1,,205_1_1_shp
205,0,UTEIS,205_0_U_98,Lidador,1,,205_0_1_shp
205,1,UTEIS,205_1_U_99,S. Roque,1,,205_1_1_shp
205,0,UTEIS,205_0_U_100,Castelo do Queijo,1,,205_0_1_shp
205,1,UTEIS,205_1_U_101,S. Roque,1,,205_1_1_shp
205,0,UTEIS,205_0_U_102,Lidador,1,,205_0_1_shp
205,1,UTEIS,205_1_U_103,S. Roque,1,,205_1_1_shp
205,0,UTEIS,205_0_U_104,Lidador,1,,205_0_1_shp
205,1,UTEIS,205_1_U_105,Campanhã,1,,205_1_1_shp
205,0,UTEIS,205_0_U_106,Castelo do Queijo,1,,205_0_1_shp
205,1,UTEIS,205_1_U_107,Campanhã,1,,205_1_1_shp
205,0,UTEIS,205_0_U_108,Lidador,1,,205_0_1_shp
205,1,UTEIS,205_1_U_109,S. Roque,1,,205_1_1_shp
205,0,UTEIS,205_0_U_110,Lidador,1,,205_0_1_shp
205,1,UTEIS,205_1_U_111,Mte Burgos (Circ.),1,,205_1_1_shp
205,0,UTEIS,205_0_U_112,Lidador,1,,205_0_1_shp
205,1,UTEIS,205_1_U_113,S. Roque,1,,205_1_1_shp
205,0,UTEIS,205_0_U_114,Castelo do Queijo,1,,205_0_1_shp
205,1,UTEIS,205_1_U_115,S. Roque,1,,205_1_1_shp
205,0,UTEIS,205_0_U_116,Castelo do Queijo,1,,205_0_1_shp
205,1,UTEIS,205_1_U_117,Campanhã,1,,205_1_1_shp
205,0,UTEIS,205_0_U_118,Castelo do Queijo,1,,205_0_1_shp
205,1,UTEIS,205_1_U_119,Mte Burgos (Circ.),1,,205_1_1_shp
205,0,UTEIS,205_0_U_120,Lidador,1,,205_0_1_shp
205,1,UTEIS,205_1_U_121,S. Roque,1,,205_1_1_shp
205,0,UTEIS,205_0_U_122,Lidador,1,,205_0_1_shp
205,1,UTEIS,205_1_U_123,Mte Burgos (Circ.),1,,205_1_1_shp
205,0,UTEIS,205_0_U_124,Lidador,1,,205_0_1_shp
205,1,UTEIS,205_1_U_125,S. Roque,1,,205_1_1_shp
205,0,UTEIS,205_0_U_126,Lidador,1,,205_0_1_shp
205,1,UTEIS,205_1_U_127,S. Roque,1,,205_1_1_shp
205,0,UTEIS,205_0_U_128,Lidador,1,,205_0_1_shp
205,1,UTEIS,205_1_U_129,S. Roque,1,,205_1_1_shp
205,0,UTEIS,205_0_U_130,Lidador,1,,205_0_1_shp
205,1,UTEIS,205_1_U_131,S. Roque,1,,205_1_1_shp
205,0,UTEIS,205_0_U_132,Castelo do Queijo,1,,205_0_1_shp
205,1,UTEIS,205_1_U_133,Campanhã,1,,205_1_1_shp
205,0,UTEIS,205_0_U_134,Castelo do Queijo,1,,205_0_1_shp
205,1,UTEIS,205_1_U_135,Mte Burgos (Circ.),1,,205_1_1_shp
205,0,UTEIS,205_0_U_136,Lidador,1,,205_0_1_shp
205,1,UTEIS,205_1_U_137,S. Roque,1,,205_1_1_shp
205,0,UTEIS,205_0_U_138,Lidador,1,,205_0_1_shp
205,1,UTEIS,205_1_U_139,S. Roque,1,,205_1_1_shp
205,0,UTEIS,205_0_U_140,Lidador,1,,205_0_1_shp
205,1,UTEIS,205_1_U_141,S. Roque,1,,205_1_1_shp
205,0,UTEIS,205_0_U_142,Lidador,1,,205_0_1_shp
205,1,UTEIS,205_1_U_143,Mte Burgos (Circ.),1,,205_1_1_shp
205,0,UTEIS,205_0_U_144,Castelo do Queijo,1,,205_0_1_shp
205,1,UTEIS,205_1_U_145,Campanhã,1,,205_1_1_shp
205,0,UTEIS,205_0_U_146,Castelo do Queijo,1,,205_0_1_shp
205,1,UTEIS,205_1_U_147,S. Roque,1,,205_1_1_shp
205,0,UTEIS,205_0_U_148,Lidador,1,,205_0_1_shp
205,1,UTEIS,205_1_U_149,S. Roque,1,,205_1_1_shp
205,0,UTEIS,205_0_U_150,Lidador,1,,205_0_1_shp
205,1,UTEIS,205_1_U_151,S. Roque,1,,205_1_1_shp
205,0,UTEIS,205_0_U_152,Castelo do Queijo,1,,205_0_1_shp
205,1,UTEIS,205_1_U_153,Campanhã,1,,205_1_1_shp
205,0,UTEIS,205_0_U_154,Castelo do Queijo,1,,205_0_1_shp
205,1,UTEIS,205_1_U_155,Campanhã,1,,205_1_1_shp
207,0,UTEIS,207_0_U_79,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_80,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_81,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_82,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_83,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_84,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_85,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_86,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_87,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_88,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_89,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_90,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_91,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_92,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_93,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_94,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_95,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_96,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_97,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_98,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_99,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_100,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_101,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_102,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_103,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_104,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_105,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_106,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_107,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_108,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_109,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_110,Campanhã,1,,207_1_1_shp
207,1,UTEIS,207_1_U_111,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_112,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_113,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_114,Foz (Mercado),1,,207_0_1_shp
207,0,UTEIS,207_0_U_115,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_116,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_117,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_118,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_119,Foz (Mercado),1,,207_0_1_shp
207,0,UTEIS,207_0_U_120,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_121,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_122,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_123,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_124,Foz (Mercado),1,,207_0_1_shp
207,0,UTEIS,207_0_U_125,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_126,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_127,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_128,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_129,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_130,Campanhã,1,,207_1_1_shp
208,1,UTEIS,208_1_U_1,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_2,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_3,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_4,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_5,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_6,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_7,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_8,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_9,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_10,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_11,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_12,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_13,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_14,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_15,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_16,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_17,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_18,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_19,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_20,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_21,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_22,Aldoar,1,,208_0_1_shp
300,0,UTEIS,300_0_U_34,Circular Aliados - Hosp. S. João,1,300_0_U_3,300_0_1_shp
300,0,UTEIS,300_0_U_35,Circular Aliados - Hosp. S. João,1,300_0_U_3,300_0_1_shp
300,0,UTEIS,300_0_U_36,Circular Aliados - Hosp. S. João,1,300_0_U_3,300_0_1_shp
300,0,UTEIS,300_0_U_37,Circular Aliados - Hosp. S. João,1,300_0_U_3,300_0_1_shp
300,0,UTEIS,300_0_U_38,Circular Aliados - Hosp. S. João,1,300_0_U_3,300_0_1_shp
300,0,UTEIS,300_0_U_39,Circular Aliados - Hosp. S. João,1,300_0_U_3,300_0_1_shp
300,0,UTEIS,300_0_U_40,Parque Da Prelada,1,300_0_U_3,300_0_1_shp
300,0,UTEIS,300_0_U_41,Circular Aliados - Hosp. S. João,1,300_0_U_4,300_0_1_shp
300,0,UTEIS,300_0_U_42,Circular Aliados - Hosp. S. João,1,300_0_U_4,300_0_1_shp
